J1,J2,Wins,Type,Turns,Map
a_9,a_18,a_18,AREA,1001,11
a_9,a_19,a_9,AREA,57,11
a_9,a_20,a_20,AREA,1001,11
a_9,a_0,a_9,AREA,177,76
a_9,a_1,DRAW,_DRAW_,1001,76
a_9,a_2,a_2,AREA,1001,76
a_9,a_3,a_3,AREA,234,76
a_9,a_4,DRAW,_DRAW_,1001,76
a_9,a_5,a_5,AREA,1001,76
a_9,a_6,DRAW,_DRAW_,1001,76
a_9,a_7,DRAW,_DRAW_,1001,76
a_9,a_8,a_8,AREA,1001,76
a_9,a_9,DRAW,_DRAW_,1001,76
a_9,a_10,a_10,AREA,1001,76
a_9,a_11,DRAW,_DRAW_,1001,76
a_9,a_12,a_9,AREA,65,76
a_9,a_13,a_13,AREA,340,76
a_9,a_14,a_14,AREA,201,76
a_9,a_15,a_15,AREA,1001,76
a_9,a_16,a_9,AREA,1001,76
a_9,a_17,DRAW,_DRAW_,1001,76
a_9,a_18,a_18,AREA,1001,76
a_9,a_19,a_9,AREA,61,76
a_9,a_20,a_20,AREA,1001,76
a_9,a_0,a_9,AREA,145,69
a_9,a_1,DRAW,_DRAW_,1001,69
a_9,a_2,a_2,AREA,1001,69
a_9,a_3,a_3,AREA,270,69
a_9,a_4,DRAW,_DRAW_,1001,69
a_9,a_5,a_5,AREA,1001,69
a_9,a_6,DRAW,_DRAW_,1001,69
a_9,a_7,DRAW,_DRAW_,1001,69
a_9,a_8,a_8,AREA,1001,69
a_9,a_9,DRAW,_DRAW_,1001,69
a_9,a_10,a_9,AREA,396,69
a_9,a_11,DRAW,_DRAW_,1001,69
a_9,a_12,a_9,AREA,75,69
a_9,a_13,a_13,AREA,136,69
a_9,a_14,a_14,AREA,1001,69
a_9,a_15,a_9,AREA,62,69
a_9,a_16,a_16,AREA,1001,69
a_9,a_17,DRAW,_DRAW_,1001,69
a_9,a_18,a_18,AREA,1001,69
a_9,a_19,a_19,AREA,155,69
a_9,a_20,a_20,AREA,1001,69
a_9,a_0,a_0,AREA,1001,7
a_9,a_1,DRAW,_DRAW_,1001,7
a_9,a_2,a_2,AREA,1001,7
a_9,a_3,a_3,AREA,258,7
a_9,a_4,DRAW,_DRAW_,1001,7
a_9,a_5,a_5,AREA,1001,7
a_9,a_6,DRAW,_DRAW_,1001,7
a_9,a_7,DRAW,_DRAW_,1001,7
a_9,a_8,a_8,AREA,1001,7
a_9,a_9,DRAW,_DRAW_,1001,7
a_9,a_10,a_10,AREA,97,7
a_9,a_11,DRAW,_DRAW_,1001,7
a_9,a_12,a_9,AREA,61,7
a_9,a_13,a_13,AREA,222,7
a_9,a_14,a_14,AREA,1001,7
a_9,a_15,a_15,AREA,1001,7
a_9,a_16,a_9,AREA,73,7
a_9,a_17,DRAW,_DRAW_,1001,7
a_9,a_18,a_18,AREA,1001,7
a_9,a_19,a_9,AREA,57,7
a_9,a_20,a_20,AREA,1001,7
a_9,a_0,a_0,AREA,64,26
a_9,a_1,DRAW,_DRAW_,1001,26
a_9,a_2,a_2,AREA,1001,26
a_9,a_3,a_3,AREA,221,26
a_9,a_4,DRAW,_DRAW_,1001,26
a_9,a_5,a_9,AREA,55,26
a_9,a_6,DRAW,_DRAW_,1001,26
a_9,a_7,DRAW,_DRAW_,1001,26
a_9,a_8,a_8,AREA,1001,26
a_9,a_9,DRAW,_DRAW_,1001,26
a_9,a_10,a_10,AREA,103,26
a_9,a_11,a_9,AREA,1001,26
a_9,a_12,DRAW,_DRAW_,1001,26
a_9,a_13,a_13,AREA,57,26
a_9,a_14,a_14,AREA,50,26
a_9,a_15,a_9,AREA,36,26
a_9,a_16,a_16,AREA,52,26
a_9,a_17,DRAW,_DRAW_,1001,26
a_9,a_18,a_18,AREA,1001,26
a_9,a_19,DRAW,_DRAW_,1001,26
a_9,a_20,a_20,AREA,1001,26
a_9,a_0,a_9,AREA,124,32
a_9,a_1,DRAW,_DRAW_,1001,32
a_9,a_2,a_2,AREA,1001,32
a_9,a_3,a_3,AREA,203,32
a_9,a_4,DRAW,_DRAW_,1001,32
a_9,a_5,a_5,AREA,1001,32
a_9,a_6,DRAW,_DRAW_,1001,32
a_9,a_7,DRAW,_DRAW_,1001,32
a_9,a_8,a_8,AREA,144,32
a_9,a_9,DRAW,_DRAW_,1001,32
a_9,a_10,a_10,AREA,107,32
a_9,a_11,DRAW,_DRAW_,1001,32
a_9,a_12,a_9,AREA,61,32
a_9,a_13,a_13,AREA,114,32
a_9,a_14,a_14,AREA,186,32
a_9,a_15,a_15,AREA,1001,32
a_9,a_16,a_16,AREA,1001,32
a_9,a_17,DRAW,_DRAW_,1001,32
a_9,a_18,a_18,AREA,1001,32
a_9,a_19,a_9,AREA,57,32
a_9,a_20,a_20,AREA,1001,32
a_9,a_0,a_0,AREA,33,64
a_9,a_1,DRAW,_DRAW_,1001,64
a_9,a_2,a_2,AREA,1001,64
a_9,a_3,a_3,AREA,14,64
a_9,a_4,DRAW,_DRAW_,1001,64
a_9,a_5,a_5,AREA,1001,64
a_9,a_6,DRAW,_DRAW_,1001,64
a_9,a_7,DRAW,_DRAW_,1001,64
a_9,a_8,a_8,AREA,1001,64
a_9,a_9,DRAW,_DRAW_,1001,64
a_9,a_10,a_10,AREA,57,64
a_9,a_11,DRAW,_DRAW_,1001,64
a_9,a_12,DRAW,_DRAW_,1001,64
a_9,a_13,a_13,AREA,111,64
a_9,a_14,a_14,AREA,81,64
a_9,a_15,a_9,AREA,39,64
a_9,a_16,a_16,AREA,1001,64
a_9,a_17,DRAW,_DRAW_,1001,64
a_9,a_18,a_18,AREA,1001,64
a_9,a_19,DRAW,_DRAW_,1001,64
a_9,a_20,a_20,AREA,1001,64
a_9,a_0,a_9,AREA,86,13
a_9,a_1,DRAW,_DRAW_,1001,13
a_9,a_2,a_2,AREA,1001,13
a_9,a_3,a_3,AREA,236,13
a_9,a_4,DRAW,_DRAW_,1001,13
a_9,a_5,a_5,AREA,1001,13
a_9,a_6,DRAW,_DRAW_,1001,13
a_9,a_7,DRAW,_DRAW_,1001,13
a_9,a_8,a_8,AREA,1001,13
a_9,a_9,DRAW,_DRAW_,1001,13
a_9,a_10,a_10,AREA,1001,13
a_9,a_11,a_9,AREA,1001,13
a_9,a_12,a_9,AREA,57,13
a_9,a_13,a_13,AREA,114,13
a_9,a_14,a_14,AREA,81,13
a_9,a_15,a_9,AREA,31,13
a_9,a_16,a_9,AREA,1001,13
a_9,a_17,DRAW,_DRAW_,1001,13
a_9,a_18,a_18,AREA,1001,13
a_9,a_19,a_9,AREA,53,13
a_9,a_20,a_20,AREA,1001,13
a_9,a_0,a_0,AREA,1001,87
a_9,a_1,DRAW,_DRAW_,1001,87
a_9,a_2,a_2,AREA,1001,87
a_9,a_3,a_3,AREA,201,87
a_9,a_4,DRAW,_DRAW_,1001,87
a_9,a_5,a_5,AREA,1001,87
a_9,a_6,DRAW,_DRAW_,1001,87
a_9,a_7,DRAW,_DRAW_,1001,87
a_9,a_8,a_8,AREA,1001,87
a_9,a_9,DRAW,_DRAW_,1001,87
a_9,a_10,a_10,AREA,1001,87
a_9,a_11,DRAW,_DRAW_,1001,87
a_9,a_12,a_9,AREA,71,87
a_9,a_13,a_13,AREA,177,87
a_9,a_14,a_14,AREA,1001,87
a_9,a_15,a_15,AREA,1001,87
a_9,a_16,a_9,AREA,1001,87
a_9,a_17,DRAW,_DRAW_,1001,87
a_9,a_18,a_18,AREA,1001,87
a_9,a_19,a_19,AREA,73,87
a_9,a_20,a_20,AREA,1001,87
a_10,s_0,a_10,AREA,43,11
a_10,s_1,a_10,AREA,43,11
a_10,s_2,a_10,AREA,116,11
a_10,s_3,a_10,AREA,43,11
a_10,s_4,a_10,AREA,43,11
a_10,s_5,a_10,AREA,1001,11
a_10,s_6,a_10,AREA,49,11
a_10,s_7,s_7,SLOPE,122,11
a_10,s_8,a_10,AREA,1001,11
a_10,s_9,a_10,AREA,43,11
a_10,s_10,a_10,AREA,43,11
a_10,s_11,a_10,AREA,1001,11
a_10,s_12,s_12,SLOPE,87,11
a_10,s_13,a_10,AREA,116,11
a_10,s_14,s_14,SLOPE,1001,11
a_10,s_15,a_10,AREA,1001,11
a_10,s_16,a_10,AREA,1001,11
a_10,s_17,s_17,SLOPE,275,11
a_10,s_18,a_10,AREA,76,11
a_10,s_19,a_10,AREA,1001,11
a_10,s_20,s_20,SLOPE,1001,11
a_10,s_0,a_10,AREA,47,76
a_10,s_1,a_10,AREA,47,76
a_10,s_2,a_10,AREA,68,76
a_10,s_3,a_10,AREA,1001,76
a_10,s_4,a_10,AREA,1001,76
a_10,s_5,a_10,AREA,1001,76
a_10,s_6,a_10,AREA,77,76
a_10,s_7,a_10,AREA,1001,76
a_10,s_8,a_10,AREA,1001,76
a_10,s_9,a_10,AREA,1001,76
a_10,s_10,a_10,AREA,48,76
a_10,s_11,a_10,AREA,1001,76
a_10,s_12,a_10,AREA,113,76
a_10,s_13,a_10,AREA,112,76
a_10,s_14,a_10,AREA,1001,76
a_10,s_15,a_10,AREA,1001,76
a_10,s_16,a_10,AREA,1001,76
a_10,s_17,a_10,AREA,1001,76
a_10,s_18,a_10,AREA,1001,76
a_10,s_19,a_10,AREA,1001,76
a_10,s_20,a_10,AREA,1001,76
a_10,s_0,a_10,AREA,57,69
a_10,s_1,a_10,AREA,57,69
a_10,s_2,a_10,AREA,119,69
a_10,s_3,a_10,AREA,57,69
a_10,s_4,a_10,AREA,57,69
a_10,s_5,a_10,AREA,1001,69
a_10,s_6,a_10,AREA,63,69
a_10,s_7,s_7,SLOPE,238,69
a_10,s_8,a_10,AREA,81,69
a_10,s_9,a_10,AREA,57,69
a_10,s_10,a_10,AREA,57,69
a_10,s_11,a_10,AREA,1001,69
a_10,s_12,s_12,SLOPE,84,69
a_10,s_13,a_10,AREA,238,69
a_10,s_14,a_10,AREA,1001,69
a_10,s_15,a_10,AREA,1001,69
a_10,s_16,a_10,AREA,1001,69
a_10,s_17,a_10,AREA,1001,69
a_10,s_18,a_10,AREA,1001,69
a_10,s_19,a_10,AREA,1001,69
a_10,s_20,s_20,SLOPE,1001,69
a_10,s_0,a_10,AREA,43,7
a_10,s_1,a_10,AREA,101,7
a_10,s_2,a_10,AREA,1001,7
a_10,s_3,a_10,AREA,1001,7
a_10,s_4,a_10,AREA,1001,7
a_10,s_5,a_10,AREA,106,7
a_10,s_6,a_10,AREA,45,7
a_10,s_7,a_10,AREA,1001,7
a_10,s_8,a_10,AREA,1001,7
a_10,s_9,a_10,AREA,1001,7
a_10,s_10,a_10,AREA,1001,7
a_10,s_11,a_10,AREA,1001,7
a_10,s_12,s_12,SLOPE,106,7
a_10,s_13,a_10,AREA,85,7
a_10,s_14,s_14,SLOPE,1001,7
a_10,s_15,a_10,AREA,1001,7
a_10,s_16,a_10,AREA,1001,7
a_10,s_17,a_10,AREA,1001,7
a_10,s_18,a_10,AREA,86,7
a_10,s_19,a_10,AREA,1001,7
a_10,s_20,s_20,SLOPE,1001,7
a_10,s_0,a_10,AREA,23,26
a_10,s_1,a_10,AREA,13,26
a_10,s_2,a_10,AREA,44,26
a_10,s_3,a_10,AREA,17,26
a_10,s_4,a_10,AREA,49,26
a_10,s_5,a_10,AREA,112,26
a_10,s_6,a_10,AREA,22,26
a_10,s_7,a_10,AREA,110,26
a_10,s_8,a_10,AREA,1001,26
a_10,s_9,a_10,AREA,42,26
a_10,s_10,a_10,AREA,23,26
a_10,s_11,s_11,SLOPE,1001,26
a_10,s_12,s_12,SLOPE,1001,26
a_10,s_13,a_10,AREA,17,26
a_10,s_14,s_14,SLOPE,125,26
a_10,s_15,a_10,AREA,72,26
a_10,s_16,a_10,AREA,108,26
a_10,s_17,s_17,SLOPE,349,26
a_10,s_18,a_10,AREA,48,26
a_10,s_19,a_10,AREA,1001,26
a_10,s_20,a_10,AREA,1001,26
a_10,s_0,a_10,AREA,43,32
a_10,s_1,a_10,AREA,58,32
a_10,s_2,a_10,AREA,1001,32
a_10,s_3,a_10,AREA,50,32
a_10,s_4,a_10,AREA,1001,32
a_10,s_5,a_10,AREA,109,32
a_10,s_6,a_10,AREA,44,32
a_10,s_7,a_10,AREA,106,32
a_10,s_8,a_10,AREA,1001,32
a_10,s_9,a_10,AREA,1001,32
a_10,s_10,a_10,AREA,60,32
a_10,s_11,a_10,AREA,1001,32
a_10,s_12,a_10,AREA,1001,32
a_10,s_13,a_10,AREA,63,32
a_10,s_14,a_10,AREA,1001,32
a_10,s_15,a_10,AREA,1001,32
a_10,s_16,a_10,AREA,128,32
a_10,s_17,s_17,SLOPE,205,32
a_10,s_18,a_10,AREA,97,32
a_10,s_19,a_10,AREA,1001,32
a_10,s_20,s_20,SLOPE,1001,32
a_10,s_0,a_10,AREA,54,64
a_10,s_1,a_10,AREA,38,64
a_10,s_2,a_10,AREA,38,64
a_10,s_3,a_10,AREA,60,64
a_10,s_4,a_10,AREA,1001,64
a_10,s_5,a_10,AREA,1001,64
a_10,s_6,s_6,SLOPE,54,64
a_10,s_7,a_10,AREA,67,64
a_10,s_8,a_10,AREA,1001,64
a_10,s_9,a_10,AREA,1001,64
a_10,s_10,a_10,AREA,1001,64
a_10,s_11,a_10,AREA,1001,64
a_10,s_12,s_12,SLOPE,43,64
a_10,s_13,a_10,AREA,48,64
a_10,s_14,a_10,AREA,108,64
a_10,s_15,a_10,AREA,1001,64
a_10,s_16,a_10,AREA,67,64
a_10,s_17,a_10,AREA,1001,64
a_10,s_18,a_10,AREA,63,64
a_10,s_19,s_19,SLOPE,1001,64
a_10,s_20,a_10,AREA,1001,64
a_10,s_0,a_10,AREA,39,13
a_10,s_1,a_10,AREA,48,13
a_10,s_2,a_10,AREA,48,13
a_10,s_3,a_10,AREA,1001,13
a_10,s_4,a_10,AREA,1001,13
a_10,s_5,a_10,AREA,1001,13
a_10,s_6,a_10,AREA,63,13
a_10,s_7,a_10,AREA,1001,13
a_10,s_8,a_10,AREA,40,13
a_10,s_9,a_10,AREA,1001,13
a_10,s_10,a_10,AREA,1001,13
a_10,s_11,a_10,AREA,1001,13
a_10,s_12,a_10,AREA,106,13
a_10,s_13,a_10,AREA,123,13
a_10,s_14,a_10,AREA,157,13
a_10,s_15,a_10,AREA,81,13
a_10,s_16,a_10,AREA,1001,13
a_10,s_17,a_10,AREA,1001,13
a_10,s_18,a_10,AREA,92,13
a_10,s_19,a_10,AREA,1001,13
a_10,s_20,a_10,AREA,1001,13
a_10,s_0,a_10,AREA,53,87
a_10,s_1,a_10,AREA,106,87
a_10,s_2,a_10,AREA,1001,87
a_10,s_3,a_10,AREA,1001,87
a_10,s_4,a_10,AREA,69,87
a_10,s_5,a_10,AREA,1001,87
a_10,s_6,a_10,AREA,49,87
a_10,s_7,a_10,AREA,1001,87
a_10,s_8,a_10,AREA,1001,87
a_10,s_9,a_10,AREA,1001,87
a_10,s_10,a_10,AREA,42,87
a_10,s_11,a_10,AREA,1001,87
a_10,s_12,a_10,AREA,1001,87
a_10,s_13,a_10,AREA,1001,87
a_10,s_14,a_10,AREA,1001,87
a_10,s_15,a_10,AREA,1001,87
a_10,s_16,a_10,AREA,1001,87
a_10,s_17,s_17,SLOPE,259,87
a_10,s_18,a_10,AREA,96,87
a_10,s_19,a_10,AREA,1001,87
a_10,s_20,s_20,SLOPE,1001,87
a_10,t_0,a_10,AREA,43,11
a_10,t_1,a_10,AREA,43,11
a_10,t_2,a_10,AREA,43,11
a_10,t_3,a_10,AREA,43,11
a_10,t_4,a_10,AREA,43,11
a_10,t_5,a_10,AREA,43,11
a_10,t_6,a_10,AREA,100,11
a_10,t_7,a_10,AREA,43,11
a_10,t_8,a_10,AREA,43,11
a_10,t_9,a_10,AREA,43,11
a_10,t_10,a_10,AREA,43,11
a_10,t_11,a_10,AREA,43,11
a_10,t_12,a_10,AREA,43,11
a_10,t_13,a_10,AREA,43,11
a_10,t_14,a_10,AREA,43,11
a_10,t_15,a_10,AREA,43,11
a_10,t_16,a_10,AREA,43,11
a_10,t_17,t_17,TURNS,86,11
a_10,t_18,a_10,AREA,43,11
a_10,t_19,a_10,AREA,126,11
a_10,t_20,a_10,AREA,43,11
a_10,t_0,a_10,AREA,53,76
a_10,t_1,a_10,AREA,47,76
a_10,t_2,a_10,AREA,47,76
a_10,t_3,a_10,AREA,47,76
a_10,t_4,a_10,AREA,47,76
a_10,t_5,a_10,AREA,47,76
a_10,t_6,a_10,AREA,77,76
a_10,t_7,a_10,AREA,47,76
a_10,t_8,a_10,AREA,47,76
a_10,t_9,a_10,AREA,47,76
a_10,t_10,a_10,AREA,47,76
a_10,t_11,a_10,AREA,47,76
a_10,t_12,a_10,AREA,47,76
a_10,t_13,a_10,AREA,48,76
a_10,t_14,a_10,AREA,47,76
a_10,t_15,a_10,AREA,47,76
a_10,t_16,a_10,AREA,47,76
a_10,t_17,a_10,AREA,1001,76
a_10,t_18,a_10,AREA,47,76
a_10,t_19,a_10,AREA,1001,76
a_10,t_20,a_10,AREA,1001,76
a_10,t_0,a_10,AREA,57,69
a_10,t_1,a_10,AREA,57,69
a_10,t_2,a_10,AREA,57,69
a_10,t_3,a_10,AREA,57,69
a_10,t_4,a_10,AREA,57,69
a_10,t_5,a_10,AREA,57,69
a_10,t_6,a_10,AREA,57,69
a_10,t_7,a_10,AREA,57,69
a_10,t_8,a_10,AREA,57,69
a_10,t_9,a_10,AREA,57,69
a_10,t_10,a_10,AREA,57,69
a_10,t_11,a_10,AREA,57,69
a_10,t_12,a_10,AREA,57,69
a_10,t_13,a_10,AREA,57,69
a_10,t_14,a_10,AREA,57,69
a_10,t_15,a_10,AREA,57,69
a_10,t_16,a_10,AREA,57,69
a_10,t_17,t_17,TURNS,80,69
a_10,t_18,a_10,AREA,57,69
a_10,t_19,a_10,AREA,56,69
a_10,t_20,a_10,AREA,57,69
a_10,t_0,a_10,AREA,54,7
a_10,t_1,a_10,AREA,1001,7
a_10,t_2,a_10,AREA,1001,7
a_10,t_3,a_10,AREA,1001,7
a_10,t_4,a_10,AREA,1001,7
a_10,t_5,a_10,AREA,43,7
a_10,t_6,a_10,AREA,98,7
a_10,t_7,a_10,AREA,1001,7
a_10,t_8,a_10,AREA,1001,7
a_10,t_9,a_10,AREA,1001,7
a_10,t_10,a_10,AREA,1001,7
a_10,t_11,a_10,AREA,1001,7
a_10,t_12,a_10,AREA,1001,7
a_10,t_13,a_10,AREA,1001,7
a_10,t_14,a_10,AREA,1001,7
a_10,t_15,a_10,AREA,1001,7
a_10,t_16,a_10,AREA,1001,7
a_10,t_17,a_10,AREA,1001,7
a_10,t_18,a_10,AREA,1001,7
a_10,t_19,a_10,AREA,1001,7
a_10,t_20,a_10,AREA,87,7
a_10,t_0,a_10,AREA,23,26
a_10,t_1,a_10,AREA,23,26
a_10,t_2,a_10,AREA,23,26
a_10,t_3,a_10,AREA,23,26
a_10,t_4,a_10,AREA,23,26
a_10,t_5,a_10,AREA,23,26
a_10,t_6,a_10,AREA,18,26
a_10,t_7,a_10,AREA,23,26
a_10,t_8,a_10,AREA,23,26
a_10,t_9,a_10,AREA,23,26
a_10,t_10,a_10,AREA,23,26
a_10,t_11,a_10,AREA,23,26
a_10,t_12,a_10,AREA,23,26
a_10,t_13,a_10,AREA,23,26
a_10,t_14,a_10,AREA,23,26
a_10,t_15,a_10,AREA,23,26
a_10,t_16,a_10,AREA,23,26
a_10,t_17,t_17,TURNS,31,26
a_10,t_18,a_10,AREA,23,26
a_10,t_19,a_10,AREA,38,26
a_10,t_20,a_10,AREA,24,26
a_10,t_0,a_10,AREA,44,32
a_10,t_1,a_10,AREA,60,32
a_10,t_2,a_10,AREA,60,32
a_10,t_3,a_10,AREA,60,32
a_10,t_4,a_10,AREA,60,32
a_10,t_5,a_10,AREA,43,32
a_10,t_6,a_10,AREA,1001,32
a_10,t_7,a_10,AREA,59,32
a_10,t_8,a_10,AREA,60,32
a_10,t_9,a_10,AREA,60,32
a_10,t_10,a_10,AREA,60,32
a_10,t_11,a_10,AREA,60,32
a_10,t_12,a_10,AREA,60,32
a_10,t_13,a_10,AREA,60,32
a_10,t_14,a_10,AREA,60,32
a_10,t_15,a_10,AREA,60,32
a_10,t_16,a_10,AREA,60,32
a_10,t_17,a_10,AREA,139,32
a_10,t_18,a_10,AREA,60,32
a_10,t_19,a_10,AREA,1001,32
a_10,t_20,a_10,AREA,42,32
a_10,t_0,a_10,AREA,56,64
a_10,t_1,a_10,AREA,1001,64
a_10,t_2,a_10,AREA,1001,64
a_10,t_3,a_10,AREA,1001,64
a_10,t_4,a_10,AREA,1001,64
a_10,t_5,a_10,AREA,72,64
a_10,t_6,a_10,AREA,1001,64
a_10,t_7,a_10,AREA,55,64
a_10,t_8,a_10,AREA,1001,64
a_10,t_9,a_10,AREA,1001,64
a_10,t_10,a_10,AREA,1001,64
a_10,t_11,a_10,AREA,1001,64
a_10,t_12,a_10,AREA,83,64
a_10,t_13,a_10,AREA,1001,64
a_10,t_14,a_10,AREA,1001,64
a_10,t_15,a_10,AREA,1001,64
a_10,t_16,a_10,AREA,1001,64
a_10,t_17,t_17,TURNS,26,64
a_10,t_18,a_10,AREA,1001,64
a_10,t_19,t_19,TURNS,391,64
a_10,t_20,a_10,AREA,1001,64
a_10,t_0,a_10,AREA,85,13
a_10,t_1,a_10,AREA,48,13
a_10,t_2,a_10,AREA,48,13
a_10,t_3,a_10,AREA,48,13
a_10,t_4,a_10,AREA,48,13
a_10,t_5,a_10,AREA,39,13
a_10,t_6,a_10,AREA,1001,13
a_10,t_7,a_10,AREA,48,13
a_10,t_8,a_10,AREA,48,13
a_10,t_9,a_10,AREA,48,13
a_10,t_10,a_10,AREA,48,13
a_10,t_11,a_10,AREA,48,13
a_10,t_12,a_10,AREA,48,13
a_10,t_13,a_10,AREA,1001,13
a_10,t_14,a_10,AREA,48,13
a_10,t_15,a_10,AREA,48,13
a_10,t_16,a_10,AREA,48,13
a_10,t_17,t_17,TURNS,63,13
a_10,t_18,a_10,AREA,48,13
a_10,t_19,a_10,AREA,1001,13
a_10,t_20,a_10,AREA,144,13
a_10,t_0,a_10,AREA,44,87
a_10,t_1,a_10,AREA,42,87
a_10,t_2,a_10,AREA,42,87
a_10,t_3,a_10,AREA,42,87
a_10,t_4,a_10,AREA,42,87
a_10,t_5,a_10,AREA,53,87
a_10,t_6,a_10,AREA,1001,87
a_10,t_7,a_10,AREA,42,87
a_10,t_8,a_10,AREA,42,87
a_10,t_9,a_10,AREA,42,87
a_10,t_10,a_10,AREA,42,87
a_10,t_11,a_10,AREA,42,87
a_10,t_12,a_10,AREA,42,87
a_10,t_13,a_10,AREA,42,87
a_10,t_14,a_10,AREA,42,87
a_10,t_15,a_10,AREA,42,87
a_10,t_16,a_10,AREA,42,87
a_10,t_17,a_10,AREA,1001,87
a_10,t_18,a_10,AREA,42,87
a_10,t_19,a_10,AREA,1001,87
a_10,t_20,a_10,AREA,81,87
a_10,a_0,a_10,AREA,1001,11
a_10,a_1,a_1,AREA,160,11
a_10,a_2,a_10,AREA,43,11
a_10,a_3,a_10,AREA,1001,11
a_10,a_4,a_10,AREA,1001,11
a_10,a_5,a_5,AREA,1001,11
a_10,a_6,a_10,AREA,1001,11
a_10,a_7,a_7,AREA,140,11
a_10,a_8,a_10,AREA,43,11
a_10,a_9,a_10,AREA,143,11
a_10,a_10,a_10,AREA,1001,11
a_10,a_11,a_10,AREA,1001,11
a_10,a_12,a_12,AREA,1001,11
a_10,a_13,a_10,AREA,43,11
a_10,a_14,a_10,AREA,43,11
a_10,a_15,a_10,AREA,1001,11
a_10,a_16,a_10,AREA,43,11
a_10,a_17,a_10,AREA,185,11
a_10,a_18,a_10,AREA,43,11
a_10,a_19,a_10,AREA,95,11
a_10,a_20,a_10,AREA,100,11
a_10,a_0,a_10,AREA,1001,76
a_10,a_1,a_10,AREA,1001,76
a_10,a_2,a_10,AREA,47,76
a_10,a_3,a_10,AREA,1001,76
a_10,a_4,a_10,AREA,103,76
a_10,a_5,a_10,AREA,1001,76
a_10,a_6,a_10,AREA,1001,76
a_10,a_7,a_10,AREA,1001,76
a_10,a_8,a_10,AREA,47,76
a_10,a_9,a_10,AREA,1001,76
a_10,a_10,a_10,AREA,1001,76
a_10,a_11,a_10,AREA,1001,76
a_10,a_12,a_10,AREA,72,76
a_10,a_13,a_10,AREA,47,76
a_10,a_14,a_10,AREA,47,76
a_10,a_15,a_10,AREA,1001,76
a_10,a_16,a_10,AREA,36,76
a_10,a_17,a_10,AREA,1001,76
a_10,a_18,a_10,AREA,47,76
a_10,a_19,a_10,AREA,68,76
a_10,a_20,a_10,AREA,78,76
a_10,a_0,a_10,AREA,1001,69
a_10,a_1,a_1,AREA,257,69
a_10,a_2,a_10,AREA,57,69
a_10,a_3,a_3,AREA,410,69
a_10,a_4,a_10,AREA,135,69
a_10,a_5,a_5,AREA,1001,69
a_10,a_6,a_10,AREA,1001,69
a_10,a_7,a_7,AREA,254,69
a_10,a_8,a_10,AREA,57,69
a_10,a_9,a_9,AREA,273,69
a_10,a_10,a_10,AREA,1001,69
a_10,a_11,a_10,AREA,1001,69
a_10,a_12,a_12,AREA,1001,69
a_10,a_13,a_10,AREA,57,69
a_10,a_14,a_10,AREA,57,69
a_10,a_15,a_10,AREA,1001,69
a_10,a_16,a_10,AREA,57,69
a_10,a_17,a_10,AREA,1001,69
a_10,a_18,a_10,AREA,57,69
a_10,a_19,a_10,AREA,63,69
a_10,a_20,a_10,AREA,57,69
a_10,a_0,a_0,AREA,110,7
a_10,a_1,a_10,AREA,96,7
a_10,a_2,a_10,AREA,1001,7
a_10,a_3,a_10,AREA,1001,7
a_10,a_4,a_10,AREA,1001,7
a_10,a_5,a_5,AREA,1001,7
a_10,a_6,a_6,AREA,71,7
a_10,a_7,a_7,AREA,110,7
a_10,a_8,a_10,AREA,1001,7
a_10,a_9,a_10,AREA,96,7
a_10,a_10,a_10,AREA,1001,7
a_10,a_11,a_10,AREA,1001,7
a_10,a_12,a_10,AREA,65,7
a_10,a_13,a_10,AREA,1001,7
a_10,a_14,a_10,AREA,1001,7
a_10,a_15,a_10,AREA,1001,7
a_10,a_16,a_10,AREA,33,7
a_10,a_17,a_10,AREA,110,7
a_10,a_18,a_10,AREA,1001,7
a_10,a_19,a_10,AREA,67,7
a_10,a_20,a_20,AREA,1001,7
a_10,a_0,a_10,AREA,60,26
a_10,a_1,a_10,AREA,104,26
a_10,a_2,a_10,AREA,23,26
a_10,a_3,a_3,AREA,254,26
a_10,a_4,a_4,AREA,13,26
a_10,a_5,a_10,AREA,54,26
a_10,a_6,a_10,AREA,15,26
a_10,a_7,a_7,AREA,1001,26
a_10,a_8,a_10,AREA,23,26
a_10,a_9,a_10,AREA,103,26
a_10,a_10,DRAW,_DRAW_,1001,26
a_10,a_11,a_10,AREA,59,26
a_10,a_12,a_12,AREA,1001,26
a_10,a_13,a_10,AREA,23,26
a_10,a_14,a_10,AREA,23,26
a_10,a_15,a_10,AREA,1001,26
a_10,a_16,a_10,AREA,23,26
a_10,a_17,a_17,AREA,1001,26
a_10,a_18,a_10,AREA,23,26
a_10,a_19,a_19,AREA,1001,26
a_10,a_20,a_10,AREA,29,26
a_10,a_0,a_10,AREA,1001,32
a_10,a_1,a_10,AREA,108,32
a_10,a_2,a_10,AREA,60,32
a_10,a_3,a_10,AREA,1001,32
a_10,a_4,a_10,AREA,110,32
a_10,a_5,a_5,AREA,1001,32
a_10,a_6,a_10,AREA,96,32
a_10,a_7,a_10,AREA,1001,32
a_10,a_8,a_10,AREA,60,32
a_10,a_9,a_10,AREA,107,32
a_10,a_10,a_10,AREA,1001,32
a_10,a_11,a_10,AREA,92,32
a_10,a_12,a_10,AREA,65,32
a_10,a_13,a_10,AREA,60,32
a_10,a_14,a_10,AREA,60,32
